Version,File Name,LOC,LOC_touched,NR,NFix,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSize,Buggy
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\gui\ZooInspectorConnectionPropertiesDialog.java,322,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\gui\ZooInspectorIconResources.java,119,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\gui\ZooInspectorNodeViewersDialog.java,606,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\gui\ZooInspectorNodeViewersPanel.java,141,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\gui\ZooInspectorPanel.java,362,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\gui\ZooInspectorTreeViewer.java,363,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\logger\LoggerFactory.java,37,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\manager\NodeListener.java,38,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\manager\Pair.java,121,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\manager\ZooInspectorManager.java,140,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\manager\ZooInspectorManagerImpl.java,885,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\manager\ZooInspectorNodeManager.java,34,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\manager\ZooInspectorNodeTreeManager.java,44,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\manager\ZooInspectorReadOnlyManager.java,100,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\inspector\ZooInspector.java,67,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-contrib\zookeeper-contrib-zooinspector\src\main\java\org\apache\zookeeper\retry\ZooKeeperRetry.java,289,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\BinaryInputArchive.java,131,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\BinaryOutputArchive.java,147,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\CGenerator.java,143,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\CppGenerator.java,137,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\CSharpGenerator.java,54,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\generated\ParseException.java,211,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\generated\Rcc.java,526,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\generated\RccConstants.java,89,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\generated\RccTokenManager.java,834,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\generated\SimpleCharStream.java,458,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\generated\Token.java,100,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\generated\TokenMgrError.java,152,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JavaGenerator.java,58,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JBoolean.java,51,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JBuffer.java,107,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JByte.java,35,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JCompType.java,67,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JDouble.java,41,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JField.java,141,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JFile.java,85,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JFloat.java,40,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JInt.java,35,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JLong.java,39,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JMap.java,150,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JRecord.java,777,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JString.java,47,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JType.java,205,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\compiler\JVector.java,154,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\CsvInputArchive.java,209,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\CsvOutputArchive.java,151,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\Index.java,39,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\InputArchive.java,44,0,1,0,0,0,0,0,0,0,0,0,0,No
9,zookeeper-jute\src\main\java\org\apache\jute\OutputArchive.java,48,0,1,0,0,0,0,0,0,0,0,0,0,No
