@relation BOOKKEEPER_dataset-weka.filters.unsupervised.attribute.Remove-R2

@attribute Version numeric
@attribute LOC numeric
@attribute LOC_touched numeric
@attribute NR numeric
@attribute NFix numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute Churn numeric
@attribute MAX_Churn numeric
@attribute AVG_Churn numeric
@attribute ChgSetSize numeric
@attribute MAX_ChgSet numeric
@attribute AVG_ChgSize numeric
@attribute Buggy {Yes,No}

@data
4,107,47,6,0,3,1,0,3,1,0,821,283,136,No
4,94,40,5,0,5,3,1,5,3,1,754,296,150,No
4,102,51,3,0,1,1,0,1,1,0,421,271,140,No
4,46,0,1,0,0,0,0,0,0,0,0,0,0,No
4,300,13,4,0,10,8,2,10,8,2,690,271,172,No
4,33,5,3,0,1,1,0,1,1,0,594,316,198,No
4,112,0,1,0,0,0,0,0,0,0,0,0,0,No
4,36,1,2,0,0,0,0,0,0,0,271,271,135,No
4,86,4,2,0,4,4,2,4,4,2,432,432,216,No
4,28,0,1,0,0,0,0,0,0,0,0,0,0,No
4,29,0,1,0,0,0,0,0,0,0,0,0,0,No
4,37,8,4,0,7,5,1,7,5,1,708,271,177,No
4,577,54,7,0,15,5,2,15,5,2,951,239,135,No
4,68,19,3,0,3,3,1,3,3,1,560,289,186,No
4,30,1,2,0,0,0,0,0,0,0,271,271,135,No
4,73,9,3,0,8,8,2,8,8,2,560,289,186,No
4,38,3,2,0,0,0,0,0,0,0,271,271,135,No
4,52,1,2,0,0,0,0,0,0,0,143,143,71,No
4,32,0,1,0,0,0,0,0,0,0,0,0,0,No
4,79,23,4,0,10,9,2,10,9,2,738,289,184,No
4,171,30,5,0,17,14,3,17,14,3,838,271,167,No
4,84,15,4,0,11,9,2,11,9,2,738,289,184,No
4,38,0,1,0,0,0,0,0,0,0,0,0,0,No
4,28,0,1,0,0,0,0,0,0,0,0,0,0,No
4,49,0,1,0,0,0,0,0,0,0,0,0,0,No
4,437,134,9,0,91,53,10,90,53,10,992,171,110,No
4,78,0,1,0,0,0,0,0,0,0,0,0,0,No
4,64,0,1,0,0,0,0,0,0,0,0,0,0,No
4,77,2,2,0,0,0,0,0,0,0,271,271,135,No
4,203,14,3,0,12,11,4,12,11,4,224,143,74,No
4,161,6,4,0,2,1,0,2,1,0,660,271,165,No
4,907,369,6,0,182,143,30,180,141,30,781,271,130,No
4,75,2,2,0,0,0,0,0,0,0,271,271,135,No
4,95,4,3,0,1,1,0,1,1,0,421,271,140,No
4,23,0,1,0,0,0,0,0,0,0,0,0,0,No
4,482,77,5,0,57,44,11,55,42,11,804,271,160,No
4,63,0,1,0,0,0,0,0,0,0,0,0,0,No
4,95,8,3,0,3,3,1,3,3,1,538,271,179,No
4,28,1,2,0,0,0,0,0,0,0,271,271,135,No
4,59,1,2,0,0,0,0,0,0,0,271,271,135,No
4,78,2,2,0,0,0,0,0,0,0,271,271,135,No
4,747,85,7,0,43,28,6,43,28,6,910,271,130,No
4,65,0,1,0,0,0,0,0,0,0,0,0,0,No
4,46,0,1,0,0,0,0,0,0,0,0,0,0,No
4,64,4,2,0,0,0,0,0,0,0,271,271,135,No
4,38,0,1,0,0,0,0,0,0,0,0,0,0,No
4,65,1,2,0,0,0,0,0,0,0,271,271,135,No
4,125,3,2,0,0,0,0,0,0,0,271,271,135,No
4,173,34,6,0,18,10,3,14,10,2,790,271,131,No
4,37,7,3,0,0,0,0,0,0,0,588,317,196,No
4,59,3,2,0,1,1,0,1,1,0,316,316,158,No
4,63,0,1,0,0,0,0,0,0,0,0,0,0,No
4,133,19,5,0,5,4,1,3,2,0,688,271,137,No
4,75,4,3,0,1,1,0,1,1,0,569,316,189,No
4,84,4,3,0,1,1,0,1,1,0,421,271,140,No
4,75,0,1,0,0,0,0,0,0,0,0,0,0,No
4,49,2,2,0,0,0,0,0,0,0,320,320,160,No
4,61,1,2,0,0,0,0,0,0,0,271,271,135,No
4,87,24,4,0,16,16,4,16,16,4,624,271,156,No
4,356,343,7,0,243,235,34,241,233,34,844,271,120,No
4,54,0,1,0,0,0,0,0,0,0,0,0,0,No
4,613,216,8,0,171,97,21,171,97,21,928,196,116,No
4,40,0,1,0,0,0,0,0,0,0,0,0,0,No
4,79,4,2,0,0,0,0,0,0,0,271,271,135,No
4,86,26,3,0,22,22,7,22,22,7,493,271,164,No
4,32,1,2,0,0,0,0,0,0,0,271,271,135,No
4,58,4,2,0,0,0,0,0,0,0,271,271,135,No
4,109,11,3,0,4,4,1,4,4,1,493,271,164,No
4,33,1,2,0,0,0,0,0,0,0,432,432,216,No
4,228,65,3,0,13,12,4,13,12,4,421,271,140,No
4,202,25,5,0,14,9,2,14,9,2,599,271,119,No
4,81,11,3,0,5,5,1,5,5,1,493,271,164,No
4,29,0,1,0,0,0,0,0,0,0,0,0,0,No
4,58,7,3,0,5,5,1,5,5,1,493,271,164,No
4,447,127,5,0,49,31,9,49,31,9,783,271,156,No
4,105,30,2,0,0,0,0,0,0,0,271,271,135,No
4,36,1,2,0,0,0,0,0,0,0,432,432,216,No
4,99,1,2,0,0,0,0,0,0,0,271,271,135,No
4,80,16,3,0,1,1,0,1,1,0,421,271,140,No
5,216,50,3,0,38,32,12,38,32,12,170,110,56,No
5,273,25,3,0,12,11,4,12,11,4,631,485,210,Yes
5,460,165,7,0,75,52,10,50,35,7,967,397,138,Yes
5,138,166,4,0,68,67,17,36,36,9,485,211,121,No
5,358,582,8,0,279,260,34,196,190,24,1088,302,136,No
5,1244,2806,58,2,1530,207,26,1041,205,17,2400,196,41,Yes
5,52,2,2,0,0,0,0,-1,0,0,148,148,74,No
5,155,108,6,0,73,53,12,73,53,12,983,297,163,No
5,32,2,2,0,0,0,0,-2,0,-1,148,148,74,No
5,1333,702,7,0,656,400,93,651,399,93,1009,228,144,Yes
5,181,27,4,0,12,8,3,12,8,3,313,211,78,No
5,261,115,5,0,72,64,14,67,62,13,850,275,170,No
5,585,1096,29,0,513,221,17,236,108,8,2100,266,72,Yes
5,41,0,1,0,0,0,0,0,0,0,0,0,0,No
5,377,435,15,0,312,75,20,300,75,20,1856,323,123,No
5,389,266,6,0,235,216,39,233,216,38,797,298,132,No
5,52,0,1,0,0,0,0,0,0,0,0,0,0,No
5,610,500,17,0,321,125,18,300,124,17,1378,308,81,Yes
5,33,0,1,0,0,0,0,0,0,0,0,0,0,No
5,67,8,2,0,0,0,0,0,0,0,63,63,31,No
5,181,104,14,0,26,10,1,1,10,0,1144,297,81,Yes
5,588,86,11,0,47,22,4,43,22,3,1135,311,103,Yes
5,165,12,5,0,7,6,1,7,6,1,825,449,165,Yes
5,51,839,16,0,136,89,8,101,87,6,1290,449,80,No
5,28,53,2,0,0,0,0,0,0,0,110,110,55,No
5,939,442,22,0,296,81,13,257,74,11,1385,238,62,Yes
5,61,0,1,0,0,0,0,0,0,0,0,0,0,No
5,63,236,11,0,54,30,4,51,30,4,1251,456,113,No
5,88,35,3,0,0,0,0,-3,0,-1,519,456,173,No
5,53,4,3,0,0,0,0,0,0,0,519,456,173,No
5,271,33,4,0,30,27,7,30,27,7,526,211,131,No
5,164,22,5,0,12,6,2,12,6,2,713,237,142,No
5,110,19,2,0,18,18,9,18,18,9,456,456,228,No
5,148,0,1,0,0,0,0,0,0,0,0,0,0,No
5,59,1,2,0,0,0,0,0,0,0,315,315,157,No
5,45,0,1,0,0,0,0,0,0,0,0,0,0,No
5,109,21,2,0,7,7,3,7,7,3,186,186,93,Yes
5,152,254,7,0,112,75,16,100,75,14,1189,460,169,No
5,353,114,10,0,103,26,10,103,26,10,1600,295,160,No
5,28,0,1,0,0,0,0,0,0,0,0,0,0,Yes
5,357,209,11,0,170,109,15,165,109,15,1441,396,131,Yes
5,716,1434,27,0,766,307,28,618,234,22,2193,198,81,No
5,884,1121,27,1,557,117,20,460,109,17,1927,236,71,Yes
5,56,12,3,0,5,5,1,5,5,1,444,233,148,No
5,192,41,9,0,10,7,1,8,7,0,1019,197,113,No
5,91,69,6,0,42,19,7,40,19,6,950,328,158,No
5,272,18,5,0,3,3,0,2,3,0,641,327,128,Yes
5,138,145,14,0,30,21,2,5,3,0,1258,211,89,No
5,80,32,7,0,6,2,0,3,1,0,1309,319,187,No
5,83,81,4,0,30,29,7,27,28,6,821,460,205,No
5,148,58,5,0,37,30,7,36,29,7,476,193,95,No
5,423,303,4,0,208,197,52,139,128,34,269,137,67,No
5,1124,2356,42,2,1246,404,29,1115,325,26,2379,251,56,Yes
5,530,588,25,1,399,124,15,394,122,15,1978,288,79,Yes
5,190,184,14,0,79,38,5,73,38,5,1671,397,119,No
5,168,189,16,1,62,25,3,49,14,3,1727,376,107,Yes
5,85,40,5,0,22,22,4,22,22,4,498,231,99,No
5,198,159,14,0,88,38,6,69,36,4,1802,313,128,Yes
5,375,730,22,0,413,124,18,308,122,14,1900,231,86,Yes
5,127,113,14,0,44,20,3,28,16,2,1291,198,92,No
5,168,109,6,0,91,63,15,89,61,14,1010,430,168,No
5,108,103,6,0,45,20,7,36,15,6,1317,407,219,No
5,86,1,2,0,0,0,0,0,0,0,211,211,105,No
5,237,186,9,0,179,54,19,176,54,19,969,286,107,No
5,395,259,12,0,214,80,17,178,80,14,1246,309,103,Yes
5,838,511,22,0,465,110,21,460,110,20,1587,311,72,Yes
5,28,0,1,0,0,0,0,0,0,0,0,0,0,No
5,90,8,3,0,5,4,1,5,4,1,575,456,191,No
5,484,608,17,0,393,175,23,246,175,14,1553,265,91,Yes
5,167,166,11,0,48,16,4,-11,16,-1,1334,265,121,Yes
5,93,31,5,0,25,18,5,20,18,4,846,332,169,No
5,478,413,16,0,158,97,9,19,31,1,1433,265,89,Yes
5,94,32,5,0,26,19,5,21,19,4,846,332,169,No
5,245,96,7,0,53,36,7,47,36,6,973,265,139,No
5,205,259,6,0,150,90,25,66,90,11,1031,410,171,Yes
5,251,284,6,0,199,113,33,199,113,33,979,332,163,No
5,120,55,4,0,55,36,13,55,36,13,689,316,172,No
5,730,316,6,0,156,116,26,123,116,20,412,186,68,Yes
5,631,331,17,0,261,104,15,240,88,14,994,217,58,No
5,70,7,2,0,4,4,2,4,4,2,166,166,83,No
5,78,0,1,0,0,0,0,0,0,0,0,0,0,No
5,98,7,2,0,4,4,2,3,3,1,238,238,119,Yes
5,375,38,2,0,37,37,18,37,37,18,274,274,137,No
5,80,0,1,0,0,0,0,0,0,0,0,0,0,No
5,26,0,1,0,0,0,0,0,0,0,0,0,0,No
5,85,0,1,0,0,0,0,0,0,0,0,0,0,No
5,35,0,1,0,0,0,0,0,0,0,0,0,0,No
5,34,0,1,0,0,0,0,0,0,0,0,0,0,No
5,105,0,1,0,0,0,0,0,0,0,0,0,0,No
5,194,21,2,0,21,21,10,21,21,10,301,301,150,No
5,71,0,1,0,0,0,0,0,0,0,0,0,0,No
5,141,0,1,0,0,0,0,0,0,0,0,0,0,No
5,23,0,1,0,0,0,0,0,0,0,0,0,0,No
5,215,0,1,0,0,0,0,0,0,0,0,0,0,No
5,39,0,1,0,0,0,0,0,0,0,0,0,0,No
5,155,0,1,0,0,0,0,0,0,0,0,0,0,No
5,357,0,1,0,0,0,0,0,0,0,0,0,0,No
5,249,13,2,0,12,12,6,12,12,6,298,298,149,No
5,284,166,14,0,113,34,8,108,34,7,1630,430,116,Yes
5,177,111,8,0,101,68,12,101,68,12,1136,331,142,No
5,638,654,34,0,488,94,14,461,93,13,2255,207,66,Yes
5,87,9,3,0,2,2,0,-3,2,-1,740,423,246,No
5,54,5,2,0,0,0,0,-5,0,-2,508,508,254,No
5,149,99,5,0,91,75,18,91,75,18,1152,455,230,No
5,4089,2621,7,0,2595,865,370,2595,865,370,707,238,101,No
5,584,128,19,0,75,31,3,69,31,3,1724,356,90,No
5,824,701,33,2,366,58,11,306,43,9,2159,249,65,Yes
5,102,53,3,0,2,2,0,-47,2,-15,851,428,283,No
5,566,616,12,0,438,203,36,430,203,35,863,250,71,Yes
5,361,249,10,0,156,109,15,155,108,15,887,222,88,Yes
5,281,46,9,0,24,8,2,15,8,1,726,193,80,Yes
5,137,7,4,0,0,0,0,-1,0,0,661,259,165,No
5,57,0,1,0,0,0,0,0,0,0,0,0,0,No
5,79,22,4,0,15,11,3,15,11,3,566,417,141,No
5,407,315,12,1,198,117,16,173,100,14,909,246,75,Yes
5,175,11,3,0,1,1,0,1,1,0,361,211,120,No
5,149,11,3,0,1,1,0,1,1,0,361,211,120,No
5,93,750,7,0,6,2,0,-671,2,-95,700,259,100,No
5,46,1,2,0,0,0,0,0,0,0,3,3,1,No
5,169,5,2,0,2,2,1,2,2,1,307,307,153,No
5,78,0,1,0,0,0,0,0,0,0,0,0,0,No
5,666,1,2,0,0,0,0,0,0,0,130,130,65,No
5,89,33,2,0,33,33,16,33,33,16,314,314,157,No
5,262,338,13,0,104,37,8,89,37,6,1667,372,128,No
5,55,5,3,0,0,0,0,0,0,0,403,211,134,No
5,77,53,5,0,41,25,8,38,25,7,1102,434,220,Yes
5,141,46,4,0,42,33,10,42,33,10,1006,426,251,No
5,153,23,2,0,23,23,11,23,23,11,205,205,102,No
5,40,11,3,0,1,1,0,1,1,0,361,211,120,No
5,132,0,1,0,0,0,0,0,0,0,0,0,0,No
5,48,0,1,0,0,0,0,0,0,0,0,0,0,No
5,130,95,5,0,62,60,12,35,58,7,1082,444,216,No
5,44,0,1,0,0,0,0,0,0,0,0,0,0,No
5,258,293,6,0,221,88,36,178,88,29,1082,392,180,No
5,63,31,2,0,30,30,15,30,30,15,166,166,83,No
5,46,0,1,0,0,0,0,0,0,0,0,0,0,No
5,95,0,1,0,0,0,0,0,0,0,0,0,0,No
5,43,0,1,0,0,0,0,0,0,0,0,0,0,No
5,49,8,3,0,0,0,0,0,0,0,433,271,144,No
5,90,32,4,0,26,25,6,26,25,6,973,374,243,No
5,381,170,8,0,144,47,18,144,47,18,1412,271,176,No
5,139,13,5,0,5,3,1,5,3,1,881,271,176,No
5,143,24,7,0,7,4,1,7,4,1,1100,271,157,No
5,192,25,5,0,15,13,3,15,13,3,883,278,176,No
5,47,1,2,0,0,0,0,0,0,0,271,271,135,No
5,166,69,6,0,38,37,6,38,37,6,712,271,118,No
5,172,29,6,0,23,13,3,23,13,3,1082,418,180,No
5,57,13,3,0,0,0,0,0,0,0,720,449,240,No
5,180,50,6,0,33,18,5,32,18,5,1289,398,214,No
5,75,4,2,0,0,0,0,0,0,0,271,271,135,No
5,37,0,1,0,0,0,0,0,0,0,0,0,0,No
5,38,0,1,0,0,0,0,0,0,0,0,0,0,No
5,35,0,1,0,0,0,0,0,0,0,0,0,0,No
5,35,0,1,0,0,0,0,0,0,0,0,0,0,No
5,39,2,2,0,0,0,0,0,0,0,271,271,135,No
5,40,1,2,0,0,0,0,0,0,0,271,271,135,No
5,157,0,1,0,0,0,0,0,0,0,0,0,0,No
5,85,0,1,0,0,0,0,0,0,0,0,0,0,No
5,118,106,7,0,41,27,5,36,27,5,1023,391,146,No
5,72,31,6,0,6,3,1,5,3,0,1015,345,169,No
5,95,19,5,0,9,8,1,9,8,1,958,352,191,No
5,184,573,14,0,137,73,9,130,69,9,1489,239,106,No
5,86,43,6,0,9,6,1,6,3,1,1015,345,169,No
5,73,0,1,0,0,0,0,0,0,0,0,0,0,No
5,184,44,2,0,44,44,22,44,44,22,317,317,158,No
5,71,1,2,0,0,0,0,0,0,0,146,146,73,No
5,55,0,1,0,0,0,0,0,0,0,0,0,0,No
5,161,0,1,0,0,0,0,0,0,0,0,0,0,No
5,126,424,11,0,70,29,6,-209,29,-19,970,272,88,No
5,152,316,12,0,93,40,7,83,40,6,1331,272,110,No
5,422,898,17,0,281,46,16,220,46,12,1414,271,83,No
5,625,3,2,0,3,3,1,3,3,1,225,225,112,No
5,378,42,3,0,17,15,5,17,15,5,252,185,84,No
5,383,24,3,0,13,8,4,4,5,1,308,185,102,Yes
5,73,0,1,0,0,0,0,0,0,0,0,0,0,No
5,93,0,1,0,0,0,0,0,0,0,0,0,0,No
5,285,23,2,0,23,23,11,23,23,11,133,133,66,No
5,372,0,1,0,0,0,0,0,0,0,0,0,0,No
5,320,21,3,0,21,20,7,21,20,7,327,185,109,No
5,130,544,3,0,20,19,6,-296,19,-98,327,185,109,No
5,50,0,1,0,0,0,0,0,0,0,0,0,0,No
5,48,0,1,0,0,0,0,0,0,0,0,0,0,No
5,109,7,2,0,7,7,3,7,7,3,185,185,92,No
5,359,57,4,0,51,42,12,50,42,12,477,225,119,No
5,278,687,5,0,190,136,38,149,119,29,484,185,96,No
5,50,3,2,0,3,3,1,3,3,1,94,94,47,No
5,112,0,1,0,0,0,0,0,0,0,0,0,0,No
5,220,24,4,0,21,16,5,21,16,5,127,65,31,No
5,90,0,1,0,0,0,0,0,0,0,0,0,0,No
5,51,0,1,0,0,0,0,0,0,0,0,0,0,No
5,43,17,2,0,17,17,8,17,17,8,321,321,160,No
5,42,0,1,0,0,0,0,0,0,0,0,0,0,No
5,67,14,2,0,1,1,0,1,1,0,271,271,135,No
5,64,19,4,0,18,9,4,18,9,4,675,271,168,No
5,25,0,1,0,0,0,0,0,0,0,0,0,0,No
5,51,0,1,0,0,0,0,0,0,0,0,0,0,No
5,73,10,2,0,1,1,0,0,0,0,32,32,16,No
5,48,0,1,0,0,0,0,0,0,0,0,0,0,No
5,48,4,2,0,0,0,0,0,0,0,271,271,135,No
5,184,20,4,0,0,0,0,-2,0,0,547,271,136,No
5,50,0,1,0,0,0,0,0,0,0,0,0,0,No
5,51,0,1,0,0,0,0,0,0,0,0,0,0,No
5,99,3,2,0,1,1,0,1,1,0,316,316,158,No
5,144,5,2,0,5,5,2,5,5,2,432,432,216,No
5,44,0,1,0,0,0,0,0,0,0,0,0,0,No
5,43,0,1,0,0,0,0,0,0,0,0,0,0,No
5,57,3,2,0,0,0,0,0,0,0,432,432,216,No
5,45,0,1,0,0,0,0,0,0,0,0,0,0,No
5,27,0,1,0,0,0,0,0,0,0,0,0,0,No
5,255,109,8,0,95,42,11,92,42,11,1325,368,165,No
5,16884,36290,17,0,21814,6461,1283,21668,6461,1274,1606,267,94,No
5,75,0,1,0,0,0,0,0,0,0,0,0,0,No
5,154,2,2,0,0,0,0,0,0,0,271,271,135,No
5,69,27,5,0,25,18,5,25,18,5,985,432,197,No
5,101,60,3,0,59,59,19,59,59,19,665,394,221,No
5,438,18,3,0,15,12,5,13,12,4,607,401,202,No
5,1034,303,9,0,130,64,14,119,53,13,961,206,106,No
5,102,11,2,0,9,9,4,9,9,4,331,331,165,No
5,332,53,4,0,4,4,1,0,2,0,669,235,167,No
5,550,422,9,0,232,165,25,198,138,22,943,229,104,No
5,124,0,1,0,0,0,0,0,0,0,0,0,0,No
5,107,59,4,0,6,4,1,6,4,1,768,347,192,No
5,107,47,6,0,3,1,0,3,1,0,872,334,145,No
5,94,40,5,0,5,3,1,5,3,1,805,347,161,No
5,102,51,3,0,1,1,0,1,1,0,421,271,140,No
5,39,9,2,0,0,0,0,-7,0,-3,526,526,263,No
5,585,329,16,0,295,121,18,295,121,18,1773,271,110,No
5,33,5,3,0,1,1,0,1,1,0,594,316,198,No
5,112,0,1,0,0,0,0,0,0,0,0,0,0,No
5,36,1,2,0,0,0,0,0,0,0,271,271,135,No
5,91,9,3,0,9,5,3,9,5,3,891,459,297,No
5,28,0,1,0,0,0,0,0,0,0,0,0,0,No
5,29,0,1,0,0,0,0,0,0,0,0,0,0,No
5,93,72,9,0,63,27,7,63,27,7,1543,289,171,No
5,908,615,21,0,409,118,19,395,118,18,2007,272,95,Yes
5,68,19,3,0,3,3,1,3,3,1,560,289,186,No
5,30,1,2,0,0,0,0,0,0,0,271,271,135,No
5,106,0,1,0,0,0,0,0,0,0,0,0,0,No
5,73,9,3,0,8,8,2,8,8,2,560,289,186,No
5,38,3,2,0,0,0,0,0,0,0,271,271,135,No
5,48,10,3,0,0,0,0,0,0,0,481,338,160,No
5,32,0,1,0,0,0,0,0,0,0,0,0,0,No
5,91,38,5,0,22,12,4,22,12,4,849,289,169,No
5,224,307,12,0,161,67,13,116,50,9,1703,272,141,No
5,215,80,3,0,61,39,20,61,39,20,358,288,119,No
5,108,44,5,0,35,24,7,35,24,7,1084,289,216,No
5,38,0,1,0,0,0,0,0,0,0,0,0,0,No
5,28,0,1,0,0,0,0,0,0,0,0,0,0,No
5,49,0,1,0,0,0,0,0,0,0,0,0,0,No
5,167,17,2,0,17,17,8,17,17,8,351,351,175,No
5,214,105,4,0,77,58,19,74,55,18,459,303,114,No
5,867,0,1,0,0,0,0,0,0,0,0,0,0,No
5,160,72,3,0,41,28,13,41,28,13,431,282,143,No
5,101,4,2,0,0,0,0,0,0,0,32,32,16,No
5,97,4,2,0,0,0,0,0,0,0,133,133,66,No
5,842,337,7,0,285,179,40,283,179,40,486,282,69,No
5,526,261,18,0,180,53,10,179,53,9,1890,300,105,No
5,84,7,2,0,6,6,3,6,6,3,268,268,134,No
5,64,0,1,0,0,0,0,0,0,0,0,0,0,No
5,77,2,2,0,0,0,0,0,0,0,271,271,135,No
5,203,14,3,0,12,11,4,12,11,4,327,184,109,No
5,156,22,6,0,3,1,0,3,1,0,1137,341,189,No
5,1263,1267,17,0,741,302,43,670,272,39,1724,271,101,No
5,75,2,2,0,0,0,0,0,0,0,271,271,135,No
5,102,25,5,0,10,9,2,10,9,2,1190,410,238,No
5,28,0,1,0,0,0,0,0,0,0,0,0,0,No
5,23,0,1,0,0,0,0,0,0,0,0,0,0,No
5,490,88,8,0,65,44,8,63,42,7,1224,271,153,No
5,63,0,1,0,0,0,0,0,0,0,0,0,0,No
5,100,13,4,0,8,5,2,8,5,2,794,271,198,No
5,28,1,2,0,0,0,0,0,0,0,271,271,135,No
5,60,5,3,0,1,1,0,1,1,0,645,374,215,No
5,78,2,2,0,0,0,0,0,0,0,271,271,135,No
5,863,535,14,0,279,91,19,227,79,16,1812,271,129,Yes
5,65,2,3,0,0,0,0,0,0,0,649,447,216,No
5,46,0,1,0,0,0,0,0,0,0,0,0,0,No
5,64,4,2,0,0,0,0,0,0,0,271,271,135,No
5,55,17,2,0,17,17,8,17,17,8,630,630,315,No
5,65,1,2,0,0,0,0,0,0,0,271,271,135,No
5,133,12,3,0,8,8,2,8,8,2,742,471,247,No
5,178,41,8,0,23,10,2,19,10,2,1198,338,149,No
5,71,0,1,0,0,0,0,0,0,0,0,0,0,No
5,37,7,3,0,0,0,0,0,0,0,588,317,196,No
5,59,3,2,0,1,1,0,1,1,0,316,316,158,No
5,63,0,1,0,0,0,0,0,0,0,0,0,0,No
5,133,19,5,0,5,4,1,3,2,0,688,271,137,No
5,75,4,3,0,1,1,0,1,1,0,569,316,189,No
5,84,4,3,0,1,1,0,1,1,0,421,271,140,No
5,75,0,1,0,0,0,0,0,0,0,0,0,0,No
5,49,2,2,0,0,0,0,0,0,0,320,320,160,No
5,75,22,3,0,15,15,5,14,14,4,700,429,233,No
5,87,24,4,0,16,16,4,16,16,4,624,271,156,No
5,356,365,9,0,243,235,27,241,233,26,1227,271,136,No
5,54,0,1,0,0,0,0,0,0,0,0,0,0,No
5,799,574,18,0,402,97,22,373,97,20,1909,235,106,No
5,76,44,3,0,36,35,12,36,35,12,546,514,182,No
5,126,69,7,0,48,16,6,48,16,6,1116,394,159,No
5,201,155,9,0,137,77,15,137,77,15,1304,340,144,No
5,135,80,4,0,53,27,13,53,27,13,514,217,128,No
5,58,4,2,0,0,0,0,0,0,0,271,271,135,No
5,124,30,5,0,20,15,4,20,15,4,1067,360,213,No
5,205,29,6,0,17,9,2,17,9,2,977,378,162,No
5,163,0,1,0,0,0,0,0,0,0,0,0,0,No
5,131,1,2,0,0,0,0,0,0,0,43,43,21,No
5,109,0,1,0,0,0,0,0,0,0,0,0,0,No
5,354,1,2,0,0,0,0,0,0,0,32,32,16,No
5,81,11,3,0,5,5,1,5,5,1,493,271,164,No
5,29,0,1,0,0,0,0,0,0,0,0,0,0,No
5,58,7,3,0,5,5,1,5,5,1,493,271,164,No
5,307,6,2,0,0,0,0,0,0,0,168,168,84,No
5,341,340,6,0,79,31,13,6,31,1,999,271,166,No
5,105,30,2,0,0,0,0,0,0,0,271,271,135,No
5,36,1,2,0,0,0,0,0,0,0,432,432,216,No
5,99,1,2,0,0,0,0,0,0,0,271,271,135,No
5,118,54,4,0,39,38,9,39,38,9,755,334,188,No
6,216,50,3,0,38,32,12,38,32,12,170,110,56,No
6,273,25,3,0,12,11,4,12,11,4,631,485,210,No
6,460,165,7,0,75,52,10,50,35,7,967,397,138,Yes
6,138,166,4,0,68,67,17,36,36,9,485,211,121,No
6,358,582,8,0,279,260,34,196,190,24,1088,302,136,No
6,1244,2806,58,0,1530,207,26,1041,205,17,2400,196,41,No
6,52,2,2,0,0,0,0,-1,0,0,148,148,74,No
6,155,108,6,0,73,53,12,73,53,12,983,297,163,No
6,32,2,2,0,0,0,0,-2,0,-1,148,148,74,No
6,1333,702,7,0,656,400,93,651,399,93,1009,228,144,No
6,181,27,4,0,12,8,3,12,8,3,313,211,78,No
6,261,115,5,0,72,64,14,67,62,13,850,275,170,No
6,585,1096,29,0,513,221,17,236,108,8,2100,266,72,No
6,41,0,1,0,0,0,0,0,0,0,0,0,0,No
6,377,435,15,0,312,75,20,300,75,20,1856,323,123,No
6,389,266,6,0,235,216,39,233,216,38,797,298,132,No
6,52,0,1,0,0,0,0,0,0,0,0,0,0,No
6,610,500,17,0,321,125,18,300,124,17,1378,308,81,No
6,33,0,1,0,0,0,0,0,0,0,0,0,0,No
6,67,8,2,0,0,0,0,0,0,0,63,63,31,No
6,181,104,14,0,26,10,1,1,10,0,1144,297,81,No
6,588,86,11,0,47,22,4,43,22,3,1135,311,103,No
6,165,12,5,0,7,6,1,7,6,1,825,449,165,No
6,51,839,16,0,136,89,8,101,87,6,1290,449,80,No
6,28,53,2,0,0,0,0,0,0,0,110,110,55,No
6,939,442,22,0,296,81,13,257,74,11,1385,238,62,No
6,61,0,1,0,0,0,0,0,0,0,0,0,0,No
6,63,236,11,0,54,30,4,51,30,4,1251,456,113,No
6,88,35,3,0,0,0,0,-3,0,-1,519,456,173,No
6,53,4,3,0,0,0,0,0,0,0,519,456,173,No
6,271,33,4,0,30,27,7,30,27,7,526,211,131,No
6,164,22,5,0,12,6,2,12,6,2,713,237,142,No
6,110,19,2,0,18,18,9,18,18,9,456,456,228,No
6,148,0,1,0,0,0,0,0,0,0,0,0,0,No
6,59,1,2,0,0,0,0,0,0,0,315,315,157,No
6,45,0,1,0,0,0,0,0,0,0,0,0,0,No
6,109,21,2,0,7,7,3,7,7,3,186,186,93,No
6,152,254,7,0,112,75,16,100,75,14,1189,460,169,No
6,353,114,10,0,103,26,10,103,26,10,1600,295,160,No
6,28,0,1,0,0,0,0,0,0,0,0,0,0,No
6,357,209,11,0,170,109,15,165,109,15,1441,396,131,No
6,716,1434,27,0,766,307,28,618,234,22,2193,198,81,No
6,884,1121,27,0,557,117,20,460,109,17,1927,236,71,No
6,56,12,3,0,5,5,1,5,5,1,444,233,148,No
6,192,41,9,0,10,7,1,8,7,0,1019,197,113,No
6,91,69,6,0,42,19,7,40,19,6,950,328,158,No
6,272,18,5,0,3,3,0,2,3,0,641,327,128,No
6,138,145,14,0,30,21,2,5,3,0,1258,211,89,No
6,80,32,7,0,6,2,0,3,1,0,1309,319,187,No
6,83,81,4,0,30,29,7,27,28,6,821,460,205,No
6,148,58,5,0,37,30,7,36,29,7,476,193,95,No
6,423,303,4,0,208,197,52,139,128,34,269,137,67,No
6,1124,2356,42,0,1246,404,29,1115,325,26,2379,251,56,Yes
6,530,588,25,0,399,124,15,394,122,15,1978,288,79,No
6,190,184,14,0,79,38,5,73,38,5,1671,397,119,No
6,168,189,16,0,62,25,3,49,14,3,1727,376,107,Yes
